source,target,weight
Wisconsin-Eau Claire,Middlebury,5
Wisconsin-Eau Claire,Carleton College-GoP,8
Wisconsin-Eau Claire,Florida,11
Wisconsin-Eau Claire,Georgia Southern,9
Wisconsin-Eau Claire,Florida Atlantic,14
Wisconsin-Eau Claire,Northwestern,6
Wisconsin-Eau Claire,UW Stevens Point,12
Wisconsin-Eau Claire,Minnesota State-Mankato,9
Wisconsin-Eau Claire,Minnesota-Duluth,5
Wisconsin-Eau Claire,St. Thomas,13
Wisconsin-Eau Claire,Drake,11
Wisconsin-Eau Claire,Minnesota,7
Wisconsin-Eau Claire,Wisconsin,10
Marquette,Northern Michigan,13
Marquette,Wisconsin- La Crosse,13
Marquette,Wisconsin-Stevens Point,13
Marquette,Wisconsin-Whitewater,4
Marquette,Wisconsin-Milwaukee,8
Marquette,Wisconsin-Eau Claire,15
Marquette,Northern Iowa,13
Marquette,Carleton College-CUT,5
Marquette,Minnesota-Duluth,14
Marquette,Minnesota,13
Marquette,Iowa,11
Marquette,Wisconsin,1
Marquette,Luther,13
Marquette,Iowa State,7
Marquette,Rose-Hulman,9
Marquette,Wheaton Illinois,5
Marquette,Valparaiso,13
Marquette,Dayton,13
Marquette,Tulane,7
Marquette,Illinois,4
Marquette,Cincinnati,5
Marquette,Arizona State,10
Marquette,Arkansas,9
Marquette,John Brown,8
Marquette,Coe,13
Marquette,Milwaukee School of Engineering,13
Marquette,Loyola-Chicago,4
Marquette,Winona State,13
Marquette,Northern Illinois,7
Marquette,Illinois State,6
Marquette,Truman State,13
Marquette,Grand Valley State,13
Marquette,Purdue,11
Marquette,Southern Illinois-Edwardsville,6
Marquette,Illinois-Chicago,8
Marquette,Saint Louis University,11
Marquette,St Olaf,8
Northern Michigan,Marquette,2
Northern Michigan,Wisconsin-Stevens Point,10
Northern Michigan,Wisconsin-Whitewater,6
Northern Michigan,Wisconsin- La Crosse,5
Northern Michigan,Wisconsin-Eau Claire,12
Northern Michigan,Wisconsin-Oshkosh,11
Northern Michigan,Western Michigan,6
Northern Michigan,Knox,2
Northern Michigan,North Park,7
Northern Michigan,Eastern Illinois,9
Wisconsin- La Crosse,Wisconsin-Stevens Point,11
Wisconsin- La Crosse,Marquette,2
Wisconsin- La Crosse,Wisconsin-Whitewater,8
Wisconsin- La Crosse,Northern Michigan,13
Wisconsin- La Crosse,Wisconsin-Eau Claire,10
Wisconsin- La Crosse,Wisconsin-Oshkosh,13
Wisconsin- La Crosse,Illinois,6
Wisconsin- La Crosse,Eastern Illinois,11
Wisconsin- La Crosse,Bradley,2
Wisconsin- La Crosse,DePaul,5
Wisconsin- La Crosse,Minnesota,10
Wisconsin- La Crosse,Creighton,13
Wisconsin- La Crosse,Nebraska-Omaha,11
Wisconsin- La Crosse,Iowa,8
Wisconsin- La Crosse,St John's,10
Wisconsin- La Crosse,Carleton Hot Karls,12
Wisconsin- La Crosse,Bethel,15
Wisconsin- La Crosse,Chicago,15
Wisconsin- La Crosse,Drake,13
Wisconsin- La Crosse,St. Thomas,10
Wisconsin- La Crosse,Wisconsin,11
Wisconsin-Stevens Point,Wisconsin- La Crosse,7
Wisconsin-Stevens Point,Wisconsin-Whitewater,6
Wisconsin-Stevens Point,Northern Michigan,9
Wisconsin-Stevens Point,Marquette,1
Wisconsin-Whitewater,Wisconsin-Stevens Point,13
Wisconsin-Whitewater,Wisconsin- La Crosse,12
Wisconsin-Whitewater,Northern Michigan,13
Wisconsin-Whitewater,Marquette,13
Wisconsin-Whitewater,Wisconsin,8
Wisconsin-Whitewater,Wisconsin-Milwaukee,11
Wisconsin-Whitewater,Minnesota State-Mankato,14
Wisconsin-Whitewater,Iowa,7
Wisconsin-Whitewater,Minnesota,13
Wisconsin-Whitewater,Iowa State,5
Wisconsin-Whitewater,Toledo,13
Wisconsin-Whitewater,Michigan State,11
Wisconsin-Whitewater,Grand Valley State,13
Wisconsin-Whitewater,Michigan,11
Wisconsin-Whitewater,Alabama,6
Wisconsin-Whitewater,Texas Tech,10
Wisconsin-Whitewater,Texas State,11
Wisconsin-Whitewater,Mississippi State,4
Wisconsin-Whitewater,Sul Ross State,14
Wisconsin-Whitewater,North Florida,13
Wisconsin-Whitewater,Illinois State,10
Wisconsin-Whitewater,Valparaiso,11
Wisconsin-Whitewater,Northern Illinois,11
Wisconsin-Whitewater,Winona State,11
Wisconsin-Whitewater,Olivet Nazarene,13
Wisconsin-Whitewater,Wheaton Illinois,10
Wisconsin-Platteville,Carthage College,13
Wisconsin-Platteville,Michigan Tech,5
Wisconsin-Platteville,Wisconsin-Green Bay,13
Wisconsin-Platteville,Milwaukee School of Engineering,13
Wisconsin-Platteville,Wisconsin-River Falls,13
Wisconsin-Platteville,Macalester,8
Wisconsin-Platteville,Carleton College-GoP,8
Wisconsin-Platteville,Carleton Hot Karls,13
Wisconsin-Platteville,Luther,5
Wisconsin-Platteville,St Olaf,13
Wisconsin-Platteville,St. Thomas,15
Wisconsin-Platteville,Minnesota-Duluth,7
Wisconsin-Platteville,Minnesota State-Mankato,6
Wisconsin-Platteville,Wisconsin-Oshkosh,11
Wisconsin-Platteville,UW Stevens Point,11
Wisconsin-Platteville,Northwestern,0
Wisconsin-Platteville,Michigan State,13
Wisconsin-Platteville,Purdue,11
Wisconsin-Platteville,Indiana,12
Wisconsin-Platteville,Illinois State,9
Wisconsin-Platteville,Wisconsin-Milwaukee,3
Wisconsin-Platteville,Loyola-Chicago,9
Wisconsin-Platteville,Wisconsin,6
Wisconsin-Platteville,Northern Iowa,11
Carthage College,Wisconsin-Platteville,4
Carthage College,Wisconsin-Green Bay,3
Carthage College,Milwaukee School of Engineering,4
Carthage College,Wisconsin-River Falls,13
Carthage College,Michigan Tech,2
Carthage College,North Park,1
Carthage College,Purdue,4
Carthage College,Truman State,1
Carthage College,Olivet Nazarene,7
Carthage College,Illinois State,3
Carthage College,Coe,0
Wisconsin-River Falls,Wisconsin-Green Bay,1
Wisconsin-River Falls,Milwaukee School of Engineering,0
Wisconsin-River Falls,Michigan Tech,1
Wisconsin-River Falls,Carthage College,12
Wisconsin-River Falls,Wisconsin-Platteville,0
Wisconsin-Green Bay,Wisconsin-River Falls,13
Wisconsin-Green Bay,Carthage College,13
Wisconsin-Green Bay,Wisconsin-Platteville,7
Wisconsin-Green Bay,Michigan Tech,5
Wisconsin-Green Bay,Milwaukee School of Engineering,7
Milwaukee School of Engineering,Wisconsin-River Falls,13
Milwaukee School of Engineering,Carthage College,13
Milwaukee School of Engineering,Wisconsin-Platteville,4
Milwaukee School of Engineering,Wisconsin-Green Bay,13
Milwaukee School of Engineering,Macalester,9
Milwaukee School of Engineering,Michigan Tech,4
Milwaukee School of Engineering,Pacific Lutheran,12
Milwaukee School of Engineering,Winona State,7
Milwaukee School of Engineering,Marquette,3
Milwaukee School of Engineering,Loyola-Chicago,5
Milwaukee School of Engineering,Coe,11
Milwaukee School of Engineering,North Park,10
Milwaukee School of Engineering,Wisconsin-Stout,13
Milwaukee School of Engineering,Southern Illinois-Edwardsville,8
Milwaukee School of Engineering,Illinois-Chicago,15
Harvard,Massachusetts- Dartmouth,13
Harvard,Massachusetts-Lowell,13
Harvard,Tufts,5
Harvard,Northeastern,10
Harvard,Boston College,13
Harvard,Boston University,12
Harvard,MIT,0
Harvard,New Hampshire,13
Harvard,Massachusetts,5
Harvard,Dartmouth,11
Harvard,Vermont,12
Harvard,Carleton College-CUT,12
Harvard,Virginia Tech,9
Harvard,Georgia,10
Harvard,North Carolina,9
Harvard,North Carolina-Wilmington,12
Harvard,Virginia,10
Harvard,LSU,10
Harvard,Minnesota,7
Harvard,Temple,12
Harvard,Alabama-Huntsville,8
Harvard,Kennesaw State,12
Harvard,Clemson,12
Harvard,Tulane,11
Harvard,Georgia State,13
Harvard,Auburn,11
Harvard,Tennessee,13
Harvard,Alabama,14
Massachusetts- Dartmouth,Harvard,4
Massachusetts- Dartmouth,Tufts,0
Massachusetts- Dartmouth,Massachusetts-Lowell,4
Massachusetts- Dartmouth,Boston College,6
Massachusetts- Dartmouth,Boston University,4
Massachusetts-Lowell,Harvard,5
Massachusetts-Lowell,Massachusetts- Dartmouth,15
Massachusetts-Lowell,Northeastern,9
Massachusetts-Lowell,MIT,5
Massachusetts-Lowell,Amherst College,9
Massachusetts-Lowell,Worcester Polytech,12
Massachusetts-Lowell,Bates College,6
Massachusetts-Lowell,Bentley,8
Massachusetts-Lowell,SUNY-Albany,6
Massachusetts-Lowell,SUNY-Stony Brook,13
Massachusetts-Lowell,Syracuse,3
Massachusetts-Lowell,Hofstra,7
Boston University,Northeastern,6
Boston University,MIT,10
Boston University,Boston College,7
Boston University,Harvard,11
Boston University,Tufts,8
Boston University,Massachusetts- Dartmouth,15
Boston University,Rhode Island,9
Boston University,Dickinson,9
Boston University,Skidmore,12
Boston University,Army,12
Boston University,Bowdoin,13
Boston University,Wentworth,15
Boston University,Colgate,13
Boston College,Northeastern,12
Boston College,Boston University,13
Boston College,MIT,10
Boston College,Harvard,11
Boston College,Massachusetts- Dartmouth,15
Boston College,Tufts,10
Boston College,Massachusetts,0
Boston College,Vermont,11
Boston College,Brown,2
Boston College,Michigan,9
Boston College,Illinois State,12
Boston College,Temple,7
Boston College,Florida State,7
Boston College,Virginia Tech,7
Boston College,Emory,8
Boston College,High Point,9
Boston College,Florida,6
Boston College,Stetson,13
Boston College,North Florida,8
Boston College,South Florida,14
Boston College,Florida Gulf Coast,13
Boston College,Cincinnati,3
Boston College,Cornell,11
Boston College,Embry-Riddle Florida,6
Boston College,Central Florida,11
Boston College,Worcester Polytech,13
Boston College,Hartford,11
Boston College,Columbia,13
Boston College,Yale,11
Boston College,Connecticut,7
Boston College,Wentworth,13
Boston College,SUNY-Oneonta,8
Boston College,Rutgers,13
MIT,Boston University,11
MIT,Northeastern,4
MIT,Boston College,12
MIT,Tufts,6
MIT,Massachusetts-Lowell,15
MIT,Harvard,15
MIT,Massachusetts,0
MIT,Vermont,9
MIT,Brown,6
MIT,Dartmouth,10
MIT,SUNY-Cortland,13
MIT,Yale,9
MIT,College of New Jersey,13
MIT,Colby,7
MIT,SUNY-Albany,13
MIT,Rutgers,13
MIT,American,13
MIT,SUNY-Binghamton,13
MIT,Mary Washington,7
MIT,Duke,11
MIT,North Carolina,13
MIT,Connecticut,13
MIT,Johns Hopkins,7
Wentworth,Wheaton MA,13
Wentworth,Brandeis,7
Wentworth,Stonehill,8
Wentworth,Bentley,5
Wentworth,Colgate,7
Wentworth,Rensselaer Polytech,15
Wentworth,Ithaca,11
Wentworth,Boston University,5
Wentworth,Dickinson,12
Wentworth,Rhode Island,10
Wentworth,Northeastern,8
Wentworth,Yale,13
Wentworth,Connecticut,7
Wentworth,Boston College,8
Wentworth,Amherst College,0
Wentworth,SUNY Oneonta,0
Wheaton MA,Wentworth,4
Wheaton MA,Brandeis,4
Wheaton MA,Stonehill,9
Wheaton MA,Bentley,4
Brandeis,Wheaton MA,13
Brandeis,Wentworth,13
Brandeis,Stonehill,15
Brandeis,Bentley,13
Brandeis,Bryant University,7
Brandeis,Colby,2
Brandeis,Bates College,4
Brandeis,Williams,10
Brandeis,Winona State,9
Brandeis,Oberlin,12
Brandeis,Rose-Hulman,13
Brandeis,St Olaf,6
Brandeis,Pacific Lutheran,9
Brandeis,Catholic,13
Brandeis,Franciscan,13
Brandeis,Bowdoin,6
Brandeis,SUNY-Geneseo,13
Brandeis,Salisbury,13
Brandeis,Cedarville,13
Brandeis,Navy,13
Brandeis,Lehigh,10
Brandeis,Liberty,8
Brandeis,Princeton,11
Brandeis,West Chester,12
Bentley,Stonehill,13
Bentley,Wheaton MA,13
Bentley,Wentworth,13
Bentley,Brandeis,5
Bentley,Bowdoin,8
Bentley,Williams,3
Bentley,Bates College,6
Bentley,Franciscan,8
Bentley,Catholic,13
Bentley,Swarthmore,13
Bentley,SUNY-Geneseo,13
Bentley,Army,13
Bentley,Amherst College,10
Bentley,Massachusetts-Lowell,12
Bentley,Worcester Polytech,13
Stonehill,Bentley,6
Stonehill,Wheaton MA,13
Stonehill,Wentworth,11
Stonehill,Brandeis,4
Stonehill,Massachusetts,8
Stonehill,Southern Connecticut State,13
Stonehill,Yale,6
Stonehill,Sacred Heart,13
Stonehill,University of Massachusetts Amherst,13
SUNY-Buffalo,Rutgers,7
SUNY-Buffalo,NYU,12
SUNY-Buffalo,SUNY-Albany,6
SUNY-Buffalo,SUNY Oneonta,13
SUNY-Buffalo,SUNY-Binghamton,15
SUNY-Buffalo,Cornell,3
SUNY-Buffalo,Princeton,11
SUNY-Buffalo,Yale,11
SUNY-Buffalo,Syracuse,5
SUNY-Buffalo,Cincinnati,9
SUNY-Buffalo,Cleveland State,13
SUNY-Buffalo,Michigan,8
SUNY-Buffalo,Miami Upper,13
SUNY-Buffalo,Miami Ohio,15
SUNY-Buffalo,Dayton,0
SUNY-Buffalo,American,10
SUNY-Buffalo,Case Western Reserve,10
SUNY-Buffalo,West Virginia,1
SUNY-Buffalo,Johns Hopkins,8
SUNY-Buffalo,North Carolina-Charlotte,10
SUNY-Buffalo,Virginia Tech,4
SUNY-Buffalo,Penn State,5
SUNY-Buffalo,George Mason,3
SUNY-Buffalo,Siena,6
SUNY-Buffalo,Maine,8
SUNY-Buffalo,Skidmore,11
SUNY-Buffalo,Ithaca,2
SUNY-Buffalo,Emerson,15
Syracuse,Rutgers,5
Syracuse,Connecticut,9
Syracuse,Princeton,14
Syracuse,SUNY-Binghamton,7
Syracuse,RIT,6
Syracuse,SUNY-Buffalo,9
Syracuse,Cornell,10
Syracuse,Kenyon,13
Syracuse,Knox,11
Syracuse,Wright State,13
Syracuse,Oberlin,13
Syracuse,Indiana,9
Syracuse,Vanderbilt,12
Syracuse,Michigan,7
Syracuse,University of Pittsburgh,10
Syracuse,SUNY-Albany,12
Syracuse,Massachusetts-Lowell,11
Syracuse,SUNY-Stony Brook,12
Syracuse,Northeastern,11
SUNY-Binghamton,SUNY-Albany,6
SUNY-Binghamton,Connecticut,9
SUNY-Binghamton,SUNY-Stony Brook,10
SUNY-Binghamton,SUNY Oneonta,13
SUNY-Binghamton,Cornell,11
SUNY-Binghamton,SUNY-Buffalo,5
SUNY-Binghamton,Princeton,13
SUNY-Binghamton,Syracuse,11
SUNY-Binghamton,RIT,6
SUNY-Binghamton,Brown,4
SUNY-Binghamton,Yale,11
SUNY-Binghamton,Rutgers,2
SUNY-Binghamton,Stevens Tech,4
SUNY-Binghamton,Mary Washington,9
SUNY-Binghamton,MIT,10
SUNY-Binghamton,American,13
SUNY-Binghamton,Pennsylvania,6
SUNY-Binghamton,Virginia Commonwealth,12
SUNY-Binghamton,Rowan,9
SUNY-Binghamton,Lehigh,13
SUNY-Binghamton,George Mason,13
SUNY-Binghamton,Richmond,12
SUNY-Binghamton,George Washington,13
SUNY-Binghamton,William & Mary,10
SUNY-Binghamton,Case Western Reserve,6
SUNY-Binghamton,Williams,0
SUNY-Binghamton,Hofstra,11
SUNY-Binghamton,Tufts,11
SUNY-Binghamton,Marist,8
SUNY-Binghamton,NYU,4
SUNY-Binghamton,Columbia,4
SUNY-Binghamton,Maine,3
SUNY-Binghamton,Siena,7
RIT,SUNY-Stony Brook,10
RIT,Cornell,10
RIT,Yale,12
RIT,SUNY-Albany,15
RIT,Syracuse,13
RIT,SUNY-Binghamton,11
RIT,Rowan,13
RIT,George Mason,9
RIT,Villanova,10
RIT,Liberty,10
RIT,Rutgers,12
RIT,Johns Hopkins,6
RIT,Kentucky,11
RIT,Indiana,7
RIT,Case Western Reserve,10
RIT,Michigan,14
RIT,Oberlin,7
RIT,Rochester,12
RIT,Vanderbilt,9
RIT,Christopher Newport,13
RIT,West Chester,11
RIT,East Carolina,13
RIT,Virginia Commonwealth,12
RIT,Cedarville,12
RIT,Princeton,7
SUNY-Stony Brook,RIT,12
SUNY-Stony Brook,Cornell,11
SUNY-Stony Brook,Rutgers,6
SUNY-Stony Brook,SUNY-Binghamton,7
SUNY-Stony Brook,Connecticut,1
SUNY-Stony Brook,Princeton,8
SUNY-Stony Brook,SUNY Oneonta,5
SUNY-Stony Brook,Hofstra,13
SUNY-Stony Brook,Rowan,8
SUNY-Stony Brook,NYU,9
SUNY-Stony Brook,Columbia,2
SUNY-Stony Brook,Tufts,11
SUNY-Stony Brook,Massachusetts-Lowell,1
SUNY-Stony Brook,SUNY-Albany,13
SUNY-Stony Brook,Northeastern,4
SUNY-Stony Brook,Syracuse,4
Cornell,SUNY-Stony Brook,2
Cornell,RIT,11
Cornell,Connecticut,10
Cornell,NYU,0
Cornell,SUNY-Albany,13
Cornell,SUNY Oneonta,13
Cornell,SUNY-Binghamton,3
Cornell,SUNY-Buffalo,13
Cornell,Rutgers,12
Cornell,Yale,15
Cornell,Syracuse,12
Cornell,Kansas,6
Cornell,Cincinnati,13
Cornell,Alabama-Huntsville,7
Cornell,Brown,7
Cornell,Michigan,0
Cornell,Florida,13
Cornell,Temple,7
Cornell,Boston College,12
Cornell,Virginia Tech,6
Cornell,Maryland,9
Cornell,William & Mary,6
Cornell,Wake Forest,9
Cornell,Virginia,13
Cornell,Rowan,6
Cornell,Hofstra,4
Cornell,Columbia,4
Cornell,Marist,5
Cornell,Tufts,8
Cornell,Drexel,10
Cornell,George Mason,13
Cornell,Georgetown,10
Cornell,Delaware,9
Cornell,Susquehanna,4
Cornell,Saint Joseph's,8
Cornell,Rhode Island,15
Cornell,Rensselaer Polytech,13
Princeton,NYU,9
Princeton,Yale,12
Princeton,Syracuse,13
Princeton,Rutgers,10
Princeton,SUNY-Stony Brook,9
Princeton,Connecticut,9
Princeton,SUNY-Albany,10
Princeton,SUNY-Buffalo,14
Princeton,SUNY-Binghamton,15
Princeton,Rowan,10
Princeton,Hofstra,13
Princeton,Lancaster Bible,13
Princeton,Sacred Heart,11
Princeton,Salisbury,7
Princeton,West Virginia,9
Princeton,Penn State,5
Princeton,Lehigh,13
Princeton,Towson,11
Princeton,Shippensburg,11
Princeton,Maryland-Baltimore County,13
Princeton,Drexel University,10
Princeton,Brandeis,9
Princeton,RIT,9
Princeton,Delaware,12
Princeton,James Madison,10
Princeton,SUNY-Geneseo,10
Princeton,Michigan,6
Princeton,East Carolina,13
NYU,Princeton,6
NYU,Yale,9
NYU,Cornell,15
NYU,SUNY-Buffalo,14
NYU,Columbia,10
NYU,Rutgers,7
NYU,SUNY-Stony Brook,7
NYU,Virginia Commonwealth,8
NYU,George Washington,8
NYU,Liberty,7
NYU,Towson,8
NYU,George Mason,12
NYU,American,11
NYU,Hofstra,10
NYU,Marist,8
NYU,Tufts,7
NYU,SUNY-Binghamton,8
NYU,Rowan,7
SUNY-Fredonia,Marist,2
SUNY-Fredonia,Ithaca,4
SUNY-Fredonia,SUNY-Geneseo,11
SUNY-Fredonia,SUNY-Oneonta,11
SUNY-Fredonia,Hamilton,6
SUNY-Fredonia,St Lawrence University,13
SUNY-Fredonia,Rochester,7
SUNY-Fredonia,SUNY-Cortland,10
SUNY-Fredonia,University of Pittsburgh,5
SUNY-Fredonia,Campbell,10
SUNY-Fredonia,Ohio,3
SUNY-Fredonia,Rhode Island,10
SUNY-Geneseo,Marist,6
SUNY-Geneseo,Rochester,13
SUNY-Geneseo,Rensselaer Polytech,6
SUNY-Geneseo,SUNY-Fredonia,12
SUNY-Geneseo,Ithaca,9
SUNY-Geneseo,Colgate,4
SUNY-Geneseo,St Lawrence University,15
SUNY-Geneseo,Bowdoin,6
SUNY-Geneseo,Jefferson,11
SUNY-Geneseo,Kenyon,13
SUNY-Geneseo,Brandeis,9
SUNY-Geneseo,Bentley,9
SUNY-Geneseo,Haverford,13
SUNY-Geneseo,Delaware,13
SUNY-Geneseo,Princeton,13
SUNY-Geneseo,James Madison,10
SUNY-Geneseo,Maryland,7
SUNY-Geneseo,Connecticut,12
SUNY-Geneseo,Temple,7
SUNY-Oneonta,Stevens Tech,9
SUNY-Oneonta,Hamilton,8
SUNY-Oneonta,Wesleyan,1
SUNY-Oneonta,Rensselaer Polytech,8
SUNY-Oneonta,SUNY-Fredonia,10
SUNY-Oneonta,Rochester,10
SUNY-Oneonta,St Lawrence University,13
SUNY-Oneonta,Colgate,8
SUNY-Oneonta,Ithaca,7
SUNY-Oneonta,Amherst College,13
SUNY-Oneonta,Tufts,9
SUNY-Oneonta,Hartford,7
SUNY-Oneonta,Boston College,11
SUNY-Oneonta,Maryland-Baltimore County,15
SUNY-Oneonta,St Mary's Maryland,15
SUNY-Oneonta,Delaware,13
SUNY-Oneonta,American,15
SUNY-Oneonta,SUNY Oneonta,15
Stevens Tech,SUNY-Oneonta,11
Stevens Tech,Hamilton,8
Stevens Tech,Marist,10
Stevens Tech,Rensselaer Polytech,10
Stevens Tech,Rochester,13
Stevens Tech,Army,1
Stevens Tech,New York Tech,13
Stevens Tech,College of New Jersey,11
Stevens Tech,SUNY-Albany,9
Stevens Tech,Salisbury,11
Stevens Tech,SUNY-New Paltz,7
Stevens Tech,Bates College,2
Stevens Tech,Brown,5
Stevens Tech,Rutgers,8
Stevens Tech,SUNY-Binghamton,12
Stevens Tech,Fairfield,13
Stevens Tech,Bryant University,3
Stevens Tech,Navy,15
Colgate,Rensselaer Polytech,12
Colgate,Wesleyan,9
Colgate,Hamilton,12
Colgate,Ithaca,13
Colgate,SUNY-Cortland,13
Colgate,SUNY-Geneseo,11
Colgate,SUNY-Oneonta,15
Colgate,Wentworth,8
Colgate,Bowdoin,12
Colgate,Army,11
Colgate,Boston University,7
Colgate,Rochester,9
Colgate,Williams,5
Colgate,Amherst Regional,7
Colgate,Maine,0
Ithaca,Rochester,11
Ithaca,Army,6
Ithaca,Colgate,4
Ithaca,SUNY-Fredonia,13
Ithaca,SUNY-Geneseo,10
Ithaca,SUNY-Cortland,13
Ithaca,Hamilton,10
Ithaca,SUNY-Oneonta,13
Ithaca,Bowdoin,6
Ithaca,Rensselaer Polytech,0
Ithaca,Wentworth,10
Ithaca,Skidmore,10
Ithaca,Rhode Island,0
Ithaca,Emerson,13
Ithaca,SUNY-Buffalo,13
Ithaca,Maine,4
Ithaca,Amherst Regional,5
Rochester,Ithaca,13
Rochester,Army,4
Rochester,Hamilton,7
Rochester,SUNY-Geneseo,8
Rochester,Stevens Tech,9
Rochester,St Lawrence University,13
Rochester,SUNY-Oneonta,7
Rochester,SUNY-Fredonia,11
Rochester,SUNY-Cortland,11
Rochester,Toledo,9
Rochester,Northwestern,10
Rochester,John Carroll,13
Rochester,Lehigh,8
Rochester,Ohio,8
Rochester,RIT,11
Rochester,Dayton,8
Rochester,Xavier,8
Rochester,Colgate,11
Rochester,Amherst Regional,8
Rochester,Rensselaer Polytech,8
Rochester,Williams,7
Rochester,Maine,9
Rochester,Skidmore,15
SUNY Oneonta,SUNY-Binghamton,5
SUNY Oneonta,Cornell,3
SUNY Oneonta,SUNY-Buffalo,4
SUNY Oneonta,SUNY-Albany,2
SUNY Oneonta,SUNY-Stony Brook,10
SUNY Oneonta,Amherst College,12
SUNY Oneonta,Southern Connecticut State,1
SUNY Oneonta,Rutgers,1
SUNY Oneonta,University of Massachusetts Amherst,0
SUNY Oneonta,Yale,4
SUNY Oneonta,Wentworth,15
SUNY Oneonta,Delaware,2
SUNY Oneonta,Lancaster Bible,5
SUNY Oneonta,American,3
SUNY Oneonta,SUNY-Oneonta,1
SUNY Oneonta,St Mary's Maryland,5
SUNY Oneonta,Towson,11
Columbia,Rutgers,8
Columbia,NYU,9
Columbia,New Jersey Tech,11
Columbia,SUNY-Stony Brook,8
Columbia,Rowan,10
Columbia,Hofstra,8
Columbia,Marist,10
Columbia,Cornell,10
Columbia,Tufts,6
Columbia,SUNY-Binghamton,9
Columbia,Hartford,11
Columbia,Worcester Polytech,6
Columbia,Boston College,2
Columbia,Amherst College,6
Columbia,University of Massachusetts Amherst,5
Columbia,Northeastern,10
New Jersey Tech,Rutgers,2
New Jersey Tech,Columbia,7
New Jersey Tech,Rowan,3
New Jersey Tech,Hofstra,4
New Jersey Tech,Franklin & Marshall,12
New Jersey Tech,Villanova,3
New Jersey Tech,Catholic,3
New Jersey Tech,Haverford,0
New Jersey Tech,Muhlenberg,0
Rowan,Princeton,9
Rowan,SUNY-Stony Brook,5
Rowan,Hofstra,9
Rowan,Columbia,9
Rowan,New Jersey Tech,13
Rowan,RIT,10
Rowan,Villanova,12
Rowan,George Mason,13
Rowan,Virginia Commonwealth,6
Rowan,Pennsylvania,7
Rowan,SUNY-Binghamton,7
Rowan,Cornell,11
Rowan,Tufts,9
Rowan,NYU,6
Rowan,Marist,2
Hofstra,SUNY-Stony Brook,1
Hofstra,Princeton,9
Hofstra,Rowan,3
Hofstra,Columbia,7
Hofstra,New Jersey Tech,13
Hofstra,NYU,7
Hofstra,SUNY-Binghamton,4
Hofstra,Cornell,7
Hofstra,Tufts,7
Hofstra,Marist,4
Hofstra,SUNY-Albany,10
Hofstra,Northeastern,10
Hofstra,Massachusetts-Lowell,8
New York Tech,Stevens Tech,2
College of New Jersey,Stevens Tech,7
College of New Jersey,Yale,6
College of New Jersey,Colby,6
College of New Jersey,SUNY-Cortland,11
College of New Jersey,MIT,3
College of New Jersey,SUNY-New Paltz,8
College of New Jersey,Rutgers,0
College of New Jersey,Dickinson,12
College of New Jersey,West Virginia,11
College of New Jersey,Navy,8
College of New Jersey,Salisbury,6
College of New Jersey,Penn State,2
College of New Jersey,Temple,12
College of New Jersey,Sacred Heart,13
Western Michigan,Michigan,0
Western Michigan,Michigan State,1
Western Michigan,Northern Michigan,10
Western Michigan,North Park,7
Western Michigan,Eastern Illinois,7
Western Michigan,Knox,3
Western Michigan,Saint Louis,9
Western Michigan,Rose-Hulman,9
Western Michigan,Ohio State,9
Western Michigan,Cedarville,8
Western Michigan,Case Western Reserve,10
Western Michigan,Trine,0
Western Michigan,Northwestern,0
Williams,Bowdoin,6
Williams,Middlebury,11
Williams,Bentley,15
Williams,Colby,8
Williams,Bates College,15
Williams,Brandeis,15
Williams,Clark,13
Williams,Bryant University,10
Williams,Providence College,13
Williams,Amherst College,15
Williams,Worcester Polytech,13
Williams,Liberty,13
Williams,Davidson,13
Williams,James Madison,12
Williams,Virginia Commonwealth,13
Williams,Richmond,12
Williams,SUNY-Binghamton,15
Williams,Connecticut,6
Williams,Georgetown,12
Williams,East Carolina,13
Williams,William & Mary,6
Williams,Drexel,15
Williams,North Carolina-Charlotte,11
Williams,Colgate,10
Williams,Rochester,9
Williams,Amherst Regional,12
Williams,Skidmore,15
Bates College,Colby,13
Bates College,Bryant University,7
Bates College,Brandeis,5
Bates College,Williams,11
Bates College,Bentley,13
Bates College,Middlebury,8
Bates College,Dartmouth,5
Bates College,SUNY-Albany,13
Bates College,SUNY-New Paltz,13
Bates College,Salisbury,13
Bates College,Stevens Tech,13
Bates College,Yale,11
Bates College,SUNY-Cortland,13
Bates College,Swarthmore,13
Bates College,Muhlenberg,13
Bates College,Army,13
Bates College,Bowdoin,5
Bates College,Emerson,5
Bates College,Amherst College,13
Bates College,Massachusetts-Lowell,13
Bates College,Worcester Polytech,13
California-Davis,California-Santa Cruz,5
California-Davis,Sacramento State,11
California-Davis,California,6
California-Davis,Fresno State,11
California-Davis,Las Positas,13
California-Davis,Humboldt State,13
California-Davis,Stanford,13
California-Davis,Chico State,10
California-Davis,Cal Poly-SLO,4
California-Davis,Northern Arizona,11
California-Davis,Colorado,6
California-Davis,San Diego State,9
California-Davis,Utah,6
California-Davis,Santa Clara,4
California-Davis,California-Santa Barbara,7
California-Davis,North Texas,13
California-Santa Cruz,California-Davis,4
California-Santa Cruz,Fresno State,11
California-Santa Cruz,Las Positas,11
California-Santa Cruz,Humboldt State,11
California-Santa Cruz,California,8
California-Santa Cruz,Sacramento State,11
California-Santa Cruz,Chico State,11
California-Santa Cruz,Santa Clara,9
